Unnamed: 0,smiles,selfies,MW,clogp,tpsa,qed,bcl2,bclw,bclxl,mcl1,SAs,carbon_n,gsk3b,jnk3,s_bcl2,s_bclw,s_mcl1,s_bclxl
94,CC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,[C][C][Branch1][C][C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][C][N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][O],678.3377124320001,0.3131000000000059,211.47,0.1621652310146277,6.306387901306152,4.876425266265869,4.953683376312256,4.80333137512207,3.9161705542132896,35,0.02,0.01,0.9658584783239276,-0.9430387873430004,-1.5728628307040755,-0.722496694647383
95,CCC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,[C][C][C][Branch1][C][C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][N][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O],710.3751605600003,0.0496700000000092,273.29,0.0560766997442133,7.374087810516357,6.084890365600586,6.535067558288574,5.645852088928223,4.227160028456836,35,0.12,0.01,2.514321503542501,0.895328731852591,-0.2492115925120386,1.227456627048663
96,CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)C(=O)O,[C][C][C][Branch1][C][C][C][Branch2][Branch1][#Branch2][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][O],626.3427978120001,0.1796000000000077,177.24999999999997,0.2059358549090187,4.272099494934082,3.6657335758209233,3.1836767196655287,4.1959638595581055,4.023296797297976,32,0.02,0.0,-1.984427789123719,-2.7847934898158155,-2.527074105085675,-2.905034245540936
97,CC(C)C(NC(=O)CCCCCN1C(=O)C=CC1=O)C(=O)NC(CCCNC(N)=O)C(=O)Nc1ccc(CO)cc1,[C][C][Branch1][C][C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][Ring1][=Branch1][=O][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Ring1][C][O][C][=C][Ring1][Branch2],572.29584762,0.6769000000000049,200.03,0.1163398191768991,5.190650463104248,4.738234519958496,4.4143338203430185,4.965582847595215,3.430590912857303,28,0.08,0.06,-0.6522723784874527,-1.1532603151345189,-1.317955908039416,-1.3875510629686487
98,COC(=O)C1(OC(C)=O)OC(C(OC(C)=O)C(COC(C)=O)OC(C)=O)C(NC(C)=O)C(OC(C)=O)C1Sc1ccccc1,[C][O][C][=Branch1][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][O][C][Branch2][Ring1][#Branch2][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][Branch2][C][O][C][Branch1][C][C][=O][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Ring2][Ring1][P][S][C][=C][C][=C][C][=C][Ring1][=Branch1],641.1778257999998,0.8414000000000059,196.13,0.248769917583861,4.8685688972473145,4.603711128234863,4.52553653717041,4.626203536987305,4.780154500532563,28,0.03,0.02,-1.119380590759272,-1.3579029101526925,-1.8511414278037133,-1.250430615242781
99,COC1C(OCC2OC(OC(C)(CCC=C(C)C)C3CCC4(C)C5CCC6C(C)(C)C(OC7OC(CO)C(O)C(O)C7O)CCC6(C)C5CC(O)C34)C(O)C(O)C2O)OCC(O)C1O,[C][O][C][C][Branch2][Branch2][Branch2][O][C][C][O][C][Branch2][#Branch1][Ring1][O][C][Branch1][C][C][Branch1][=Branch2][C][C][C][=C][Branch1][C][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][C][C][Ring2][Ring1][Ring2][Branch1][C][C][C][Ring2][Ring1][=Branch2][C][C][Branch1][C][O][C][Ring2][Ring2][C][Ring2][Ring1][#C][C][Branch1][C][O][C][Branch1][C][O][C][Ring2][Branch1][Ring1][O][O][C][C][Branch1][C][O][C][Ring2][Branch1][=N][O],916.5395511000004,0.8763000000000054,266.91,0.0908001473789944,5.532208442687988,4.971090316772461,4.902291774749756,5.056358337402344,6.3759113531901965,47,0.06,0.07,-0.1569179274928744,-0.7990303636407895,-1.1753420974686526,-0.78586600446863
100,Nc1nc(=O)c2ncn(C3OC(COC(=O)c4ccc(C(=O)c5ccccc5)c(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)c4)C(O)C3O)c2[nH]1,[N][C][=N][C][=Branch1][C][=O][C][N][=C][N][Branch2][=Branch1][#Branch2][C][O][C][Branch2][Branch1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][=C][Ring2][Ring1][N][C][Branch1][C][O][C][Ring2][Ring2][=Branch1][O][C][=Ring2][Ring2][N][NH1][Ring2][Ring2][P],761.0536542620001,0.2522999999999982,342.47,0.0513963337589956,4.652965068817139,4.937509536743164,4.499818325042725,5.659979820251465,4.705308066611914,25,0.21,0.06,-1.4320663496881585,-0.8501148470148621,-0.2270160681143364,-1.282142904854652
101,CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,[C][C][C][C][C][Branch1][Branch1][O][C][Ring1][=Branch1][O][C][C][C][C][C][C][=C][C][C][Branch2][Branch1][N][O][C][O][C][Branch1][Ring1][C][O][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Branch1][C][O][C][Ring2][Ring1][Branch1][O][C][O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][=Branch2][O][C][C][C][Ring2][Ring2][#Branch1][Branch1][C][C][C][Ring2][Ring2][N][C][C][C][Ring2][Ring2][S][Branch1][C][C][C][Ring2][Branch1][Ring2][C][Ring2][Branch1][=Branch2][C],884.4769508439999,0.2141000000000075,255.91,0.1478264982695717,4.112539291381837,3.772812366485596,3.1839346885681152,5.357065200805664,6.687817133037112,45,0.04,0.05,-2.2158346417100088,-2.6219007667565823,-0.7029133422413621,-2.9047161524904137
102,CC(C)(C)OC(=O)CC(NC(=O)OC(C)(C)C)C(=O)NS(=O)(=O)OCC1OC(n2cnc3c(N)ncnc32)C2OC(C)(C)OC12,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][Branch1][#C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][O][C][C][O][C][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C][O][C][Branch1][C][C][Branch1][C][C][O][C][Ring2][Ring1][Ring2][Ring1][#Branch1],657.242826068,0.8287000000000045,234.41,0.3167933718720034,4.895478248596191,4.430095672607422,5.132234573364258,4.92970609664917,4.509320686616992,26,0.22,0.04,-1.080354516825095,-1.6220139834733371,-1.3743204638703432,-0.5023310298123906
103,CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)c[n+]3[O-])sc2C1,[C][N][C][C][C][N][=C][Branch2][Ring2][#C][C][=Branch1][C][=O][N][C][C][C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][C][C][Ring1][O][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=N+1][Ring1][#Branch1][O-1][S][C][=Ring2][Ring1][P][C][Ring2][Ring2][Branch1],563.1717657400002,0.5280000000000028,150.68,0.2725796626630043,6.6169047355651855,7.192973136901856,7.179509162902832,6.342132091522218,4.352743866967299,24,0.13,0.03,1.4161946003094674,2.58099046628078,0.8446866018698574,2.022096577213234
104,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N[N+](=O)[O-])C(=O)N2CCC(C)CC2C(=O)O)C1,[C][C][C][N][C][=C][Branch2][Branch1][Ring2][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][Branch1][#C][C][C][C][N][C][=Branch1][C][=N][N][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][Ring2][Ring2][Branch1],553.23186746,0.735170000000003,206.86,0.0786960191237809,4.437164783477783,3.984726428985596,3.588388442993164,3.838252067565918,4.345517511352082,23,0.13,0.06,-1.7450370259962538,-2.299528255067785,-3.089061067100346,-2.405997402864416
105,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1SC(C)(C)C(C(=O)O)N1C(C)=O,[C][C][=Branch1][C][=O][O][C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][S][C][Branch1][C][C][Branch1][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][Ring1][#Branch2][C][Branch1][C][C][=O],563.1672611160002,0.4295000000000021,189.11,0.2688968587497046,5.185716152191162,4.892186164855957,4.706046581268311,4.847479820251465,4.69406402229118,23,0.0,0.01,-0.6594285072254404,-0.9190626509553596,-1.503502940671483,-1.0278495599243254
106,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1NC(C(=O)O)C(C)(C)S1,[C][C][=Branch1][C][=O][O][C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][S][Ring1][#Branch2],521.1566964319999,0.1706000000000034,180.83,0.2771751690326073,4.786534786224365,4.916495323181152,4.637898921966553,5.173196792602539,4.624672126646768,21,0.06,0.03,-1.2383529598959109,-0.8820825452753327,-0.991781784517384,-1.1118802187204715
107,CCC(C)C(N)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)Nc1ccc([N+](=O)[O-])cc1,[C][C][C][Branch1][C][C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],504.280866252,0.6457700000000044,209.57,0.0779869770450542,7.014962673187256,5.53187894821167,5.7569780349731445,5.347980499267578,3.621910867429344,23,0.07,0.09,1.993489768160968,0.0540646953224684,-0.7171859604007055,0.2680197818731521
108,CCCCCC(O)C1C(=O)OC(C)C(O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)CC(O)CC(O)CC(O)CC(O)CC1O,[C][C][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][Branch1][C][O][C][=C][C][=C][C][=C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][C][Branch1][C][O][C][C][Branch1][C][O][C][C][Branch1][C][O][C][C][Branch1][C][O][C][C][Ring2][Ring2][#Branch1][O],670.3928272960002,0.8587999999999991,228.6,0.1451300089152585,4.594124794006348,4.340230464935304,3.973688125610352,5.609170913696289,5.963529466662598,35,0.06,0.0,-1.5174011794022555,-1.7587206860344102,-0.3068399477779236,-1.9308969152467463
109,CC(=O)NC1C(O)CC(Oc2cc3c(Cl)c(Br)ccc3[nH]2)(C(=O)O)OC1C(O)C(O)CO,[C][C][=Branch1][C][=O][N][C][C][Branch1][C][O][C][C][Branch2][Ring1][Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Br][=C][C][=C][Ring1][Branch2][NH1][Ring1][O][Branch1][=Branch1][C][=Branch1][C][=O][O][O][C][Ring2][Ring1][=Branch1][C][Branch1][C][O][C][Branch1][C][O][C][O],536.019720064,0.1120999999999993,181.57,0.257780844508568,4.253408432006837,4.038026809692384,3.9272136688232417,5.176776885986328,4.590360101914783,19,0.15,0.05,-2.011535049876679,-2.218445492556844,-0.9861572402626944,-1.9882030540199251
110,CCC(=O)OC1C(CCC(=O)OC)OC(n2cnc3c(NCCCC(N)=O)ncnc32)C1OC(=O)CC,[C][C][C][=Branch1][C][=O][O][C][C][Branch1][=Branch2][C][C][C][=Branch1][C][=O][O][C][O][C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][Branch1][#Branch2][N][C][C][C][C][Branch1][C][N][=O][N][=C][N][=C][Ring1][=N][Ring1][S][C][Ring2][Ring1][O][O][C][=Branch1][C][=O][C][C],520.228161984,0.9979000000000006,186.85,0.2169318140143991,5.561711311340332,4.813570499420166,4.5154948234558105,4.604936599731445,4.056839952863894,23,0.19,0.02,-0.1141305292249213,-1.0386560806015028,-1.884553078544145,-1.2628127253185464
111,O=S(=O)(O)CCCSc1nc(SCCCS(=O)(=O)O)nc(SCCCS(=O)(=O)O)n1,[O][=S][=Branch1][C][=O][Branch1][C][O][C][C][C][S][C][=N][C][Branch1][=N][S][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O][=N][C][Branch1][=N][S][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O][=N][Ring2][Ring1][=Branch1],542.9602052519999,0.9816000000000008,201.78,0.1602339914990413,4.78602933883667,4.481588840484619,4.09903621673584,4.892294406890869,2.943300046205083,12,0.01,0.0,-1.23908599975504,-1.5436804285051058,-1.4330965018477606,-1.7763342672550746
112,O=CC1OC(=O)c2cc(O)c(O)c(O)c2-c2c(cc(O)c(O)c2O)C(=O)OC1C(O)C(O)COC(=O)C=Cc1ccc(O)c(O)c1,[O][=C][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2][C][=C][Branch1][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][O][C][=Branch1][C][=O][O][C][Ring2][Ring1][#Branch2][C][Branch1][C][O][C][Branch1][C][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2],644.1013493079997,0.2400999999999996,298.27,0.0541283494372494,4.990957260131836,4.536411285400392,4.7635698318481445,5.26798677444458,5.1188372714928185,29,0.12,0.06,-0.9418832874356244,-1.4602822384278495,-0.8428609630142511,-0.9569195134363686
113,CC1OC(OC2CCC3(CO)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,[C][C][O][C][Branch2][Branch1][=Branch1][O][C][C][C][C][Branch1][Ring1][C][O][C][C][C][C][Branch1][C][C][C][Branch1][O][C][=C][C][=Branch1][C][=O][O][C][Ring1][=Branch1][C][C][C][Ring1][N][Branch1][C][O][C][Ring1][P][C][C][C][Ring2][Ring1][#Branch1][Branch1][C][O][C][Ring2][Ring1][N][C][Branch1][C][O][C][Branch1][C][O][C][Ring2][Ring2][Branch1][O],552.2934476079998,0.5433999999999997,166.14,0.2141134657284701,5.787813186645508,4.84578800201416,4.210241317749023,5.841368675231934,5.323745158739333,29,0.06,0.02,0.2137803292686674,-0.9896454717299644,0.0579568453758055,-1.6392108796673712
114,Nc1nc(NCCO)nc(Nc2ccc(C=Cc3ccc(Nc4nc(N)nc(NCCO)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,[N][C][=N][C][Branch1][Branch1][N][C][C][O][=N][C][Branch2][Branch1][S][N][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=N][C][Branch1][C][N][=N][C][Branch1][Branch1][N][C][C][O][=N][Ring1][O][C][=C][Ring2][Ring1][C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O][=C][Ring2][Ring2][C][=N][Ring2][Ring2][=N],676.1594478560003,0.1803999999999997,326.7,0.0628373373076644,6.092522621154785,5.708504676818848,6.384933948516847,6.822221279144287,3.2911596366304416,24,0.14,0.09,0.6556940998916299,0.3227551214708499,1.59893588883133,1.042331763394891
115,CC(C)(C)OC(=O)C(CCCCN)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)CCCCN,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][=Branch1][C][C][C][C][N][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][C][N][C][C][C][C][N],573.363867604,0.7232000000000045,207.45,0.1056916205027127,4.02282190322876,3.850029945373535,3.283112049102783,5.196647644042969,3.592928823178121,29,0.09,0.03,-2.345949908252446,-2.504434164687016,-0.9549390718847732,-2.7824237798868547
116,CCCCCCCCCCN(CCN(CCNC(=O)CC(C(=O)O)S(=O)(=O)O)CC(=O)O)CC(=O)O,[C][C][C][C][C][C][C][C][C][C][N][Branch2][Ring2][Branch1][C][C][N][Branch2][Ring1][=Branch2][C][C][N][C][=Branch1][C][=O][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][S][=Branch1][C][=O][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O],539.2512655119997,0.7476000000000056,201.85,0.0901646725558488,4.196146965026856,4.017926216125488,3.7887256145477295,5.192696571350098,3.258253519002805,22,0.0,0.0,-2.094580167351553,-2.2490233539698674,-0.9611464471770428,-2.1589681625416706
117,CC(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,[C][C][=Branch1][C][=O][N][C][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][C],822.4639755640001,0.5817000000000029,281.01,0.0595582101512581,5.418431758880615,4.568689346313477,4.996555805206299,4.866449356079102,4.2881988458328095,42,0.03,0.05,-0.3219258913298522,-1.411179505715173,-1.473700647179199,-0.6696320991342045
118,Cc1cc(=O)oc2cc(OC3OC(C(=O)OC4C(Oc5ccc6c(C)cc(=O)oc6c5)OC(C)C(O)C4O)C(O)C(O)C3O)ccc12,[C][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch2][=Branch1][C][O][C][O][C][Branch2][Ring2][=C][C][=Branch1][C][=O][O][C][C][Branch2][Ring1][=Branch1][O][C][=C][C][=C][C][Branch1][C][C][=C][C][=Branch1][C][=O][O][C][Ring1][Branch2][=C][Ring1][N][O][C][Branch1][C][C][C][Branch1][C][O][C][Ring2][Ring1][Branch1][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring2][Ring1][P][O][=C][C][=C][Ring2][Ring2][=C][Ring2][Ring2][=Branch2],656.174120324,0.1600399999999999,224.79,0.1376665110953794,5.228484153747559,5.02328634262085,5.369401931762695,5.624168395996094,4.802848310372021,32,0.03,0.02,-0.5974029619375723,-0.7196275918076628,-0.2832779917445589,-0.2098876858243733
119,NCCCOCCOCCOCCOCCOCCCNC(=O)CCCCC1SCC2C(=O)NC(=O)C12,[N][C][C][C][O][C][C][O][C][C][O][C][C][O][C][C][O][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][S][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][Ring1][#Branch2][Ring1][#Branch1],547.2927364,0.4891000000000066,147.44,0.1151804186964855,5.194038391113281,4.214146614074707,4.076754570007323,5.15678071975708,4.035357363956616,25,0.09,0.01,-0.6473589367901775,-1.9505246994435077,-1.0175724325003628,-1.803809040018281
120,CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(C3=CC(O)OC3=O)OC(=O)C3OC321,[C][C][Branch1][C][C][O][C][C][C][=Branch1][C][=O][O][C][C][Ring1][#Branch1][C][Ring1][O][C][C][=Branch1][C][=O][C][Branch1][C][C][C][Ring1][Branch2][C][C][C][Branch1][C][C][C][Branch1][N][C][=C][C][Branch1][C][O][O][C][Ring1][=Branch1][=O][O][C][=Branch1][C][=O][C][O][C][Ring1][Ring1][Ring1][S][Ring2][Ring1][Branch1],502.18389715999984,0.9732999999999998,137.96,0.3135834867074166,5.779449939727782,4.813421249389648,4.841965675354004,5.305044651031494,6.378369417825693,26,0.04,0.01,0.2016512857882286,-1.0388831259737634,-0.7846407870289727,-0.8602521525295659
121,Cc1ccc(OC(=O)CCOP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)cc1,[C][C][=C][C][=C][Branch2][Ring2][#C][O][C][=Branch1][C][=O][C][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][O][C][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C][Branch1][C][O][C][Ring1][S][O][C][=C][Ring2][Ring2][C],509.1311639780001,0.4654199999999995,201.36999999999995,0.1762126477377302,6.477052688598633,6.18152379989624,6.271827220916747,5.690725326538086,3.992153941656477,20,0.22,0.04,1.2133700783058756,1.0423315430841695,-0.1787130094497271,0.9028635420077576
122,COc1ccc(OC2OC(COC(C)=O)C(OC3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1,[C][O][C][=C][C][=C][Branch2][=Branch1][=C][O][C][O][C][Branch1][Branch2][C][O][C][Branch1][C][C][=O][C][Branch2][Ring2][#Branch2][O][C][O][C][Branch1][Branch2][C][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Ring2][Ring1][Ring1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Ring2][Ring2][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring2][Branch1][C],742.232029124,0.6937000000000064,230.25,0.1885116856862385,4.430233478546144,4.276981353759767,3.985179901123047,4.748439788818359,4.665840160792927,33,0.0,0.01,-1.7550893537248355,-1.8549378723371908,-1.6591008483416445,-1.9167267812030635
123,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,[C][C][C][C][=C][C][=C][C][=C][C][=C][C][Branch2][Ring1][Ring2][O][C][O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][N][C][Ring1][=Branch2][O][C][C][O][C][Branch1][C][O][Branch2][Ring1][=Branch1][C][C][Branch1][C][O][C][C][O][C][Ring1][Ring1][C][=C][C][=Branch1][C][=O][O][Ring2][Ring2][#Branch1][C][C][Branch1][C][O][C][Ring2][Ring1][Ring2][C][=Branch1][C][=O][O],665.3047405639999,0.1197000000000032,230.98999999999995,0.1568888746348767,3.9024033546447767,3.630317211151123,3.678502798080444,3.821007251739502,6.889307948725732,33,0.08,0.07,-2.5205904307666,-2.838670341114865,-3.1161537206659897,-2.294880327053441
124,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O,[C][O][C][=C][C][Branch2][Branch1][Branch1][C][=C][C][=Branch1][C][=O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch2][Ring1][Branch2][O][C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][O][O][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Branch1][=C][C][=C][Ring2][Ring2][Ring2][O],544.1580763359998,0.9352999999999992,189.28,0.1991008700994809,5.4247589111328125,4.605682849884033,5.080591201782227,4.949136734008789,4.029498066615643,27,0.05,0.0,-0.3127497536970381,-1.3549034449312936,-1.343793751851916,-0.5660107890433914
125,CCN(C(=O)C(CCSC)NC(=O)C(N)Cc1ccc(O)cc1)C(Cc1ccccc1C(=O)CN)C(=O)NNC(C)=O,[C][C][N][Branch2][Ring1][P][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][S][C][N][C][=Branch1][C][=O][C][Branch1][C][N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][N][C][Branch1][C][C][=O],600.273004,0.2684000000000052,196.95,0.1227391246010035,5.8491926193237305,5.332313060760498,6.187530517578125,6.2195701599121085,3.897897706666795,29,0.05,0.02,0.3027976469543323,-0.2495232573884947,0.6521343596845637,0.7989200230598529
